t,delta,psi,x,y,R,delta_needed,start_radius,obstacle_x,obstacle_y,obstacle_radius,clearance,delta_target,dist,started,collision
16.05,0,0,64.2,0,35,44.169685,67.4611,145,0,25,41,0,80.8,0,0
16.1,0,0,64.4,0,35,44.169685,67.4611,145,0,25,41,0,80.6,0,0
16.15,0,0,64.6,0,35,44.169685,67.4611,145,0,25,41,0,80.4,0,0
16.2,0,0,64.8,0,35,44.169685,67.4611,145,0,25,41,0,80.2,0,0
16.25,0,0,65,0,35,44.169685,67.4611,145,0,25,41,0,80,0,0
16.3,0,0,65.2,0,35,44.169685,67.4611,145,0,25,41,0,79.8,0,0
16.35,0,0,65.4,0,35,44.169685,67.4611,145,0,25,41,0,79.6,0,0
16.4,0,0,65.6,0,35,44.169685,67.4611,145,0,25,41,0,79.4,0,0
16.45,0,0,65.8,0,35,44.169685,67.4611,145,0,25,41,0,79.2,0,0
16.5,0,0,66,0,35,44.169685,67.4611,145,0,25,41,0,79,0,0
16.55,0,0,66.2,0,35,44.169685,67.4611,145,0,25,41,0,78.8,0,0
16.6,0,0,66.4,0,35,44.169685,67.4611,145,0,25,41,0,78.6,0,0
16.65,0,0,66.6,0,35,44.169685,67.4611,145,0,25,41,0,78.4,0,0
16.7,0,0,66.8,0,35,44.169685,67.4611,145,0,25,41,0,78.2,0,0
16.75,0,0,67,0,35,44.169685,67.4611,145,0,25,41,0,78,0,0
16.8,0,0,67.2,0,35,44.169685,67.4611,145,0,25,41,0,77.8,0,0
16.85,0,0,67.4,0,35,44.169685,67.4611,145,0,25,41,0,77.6,0,0
16.9,0,0,67.6,0,35,44.169685,67.4611,145,0,25,41,0,77.4,0,0
16.95,0,0,67.8,0,35,44.169685,67.4611,145,0,25,41,0,77.2,0,0
17,0,0,68,0,35,44.169685,67.4611,145,0,25,41,0,77,0,0
17.05,0,0,68.2,0,35,44.169685,67.4611,145,0,25,41,0,76.8,0,0
17.1,0,0,68.4,0,35,44.169685,67.4611,145,0,25,41,0,76.6,0,0
17.15,0,0,68.6,0,35,44.169685,67.4611,145,0,25,41,0,76.4,0,0
17.2,0,0,68.8,0,35,44.169685,67.4611,145,0,25,41,0,76.2,0,0
17.25,0,0,69,0,35,44.169685,67.4611,145,0,25,41,0,76,0,0
17.3,0,0,69.2,0,35,44.169685,67.4611,145,0,25,41,0,75.8,0,0
17.35,0,0,69.4,0,35,44.169685,67.4611,145,0,25,41,0,75.6,0,0
17.4,0,0,69.6,0,35,44.169685,67.4611,145,0,25,41,0,75.4,0,0
17.45,0,0,69.8,0,35,44.169685,67.4611,145,0,25,41,0,75.2,0,0
17.5,0,0,70,0,35,44.169685,67.4611,145,0,25,41,0,75,0,0
17.55,0,0,70.2,0,35,44.169685,67.4611,145,0,25,41,0,74.8,0,0
17.6,0,0,70.4,0,35,44.169685,67.4611,145,0,25,41,0,74.6,0,0
17.65,0,0,70.6,0,35,44.169685,67.4611,145,0,25,41,0,74.4,0,0
17.7,0,0,70.8,0,35,44.169685,67.4611,145,0,25,41,0,74.2,0,0
17.75,0,0,71,0,35,44.169685,67.4611,145,0,25,41,0,74,0,0
17.8,0,0,71.2,0,35,44.169685,67.4611,145,0,25,41,0,73.8,0,0
17.85,0,0,71.4,0,35,44.169685,67.4611,145,0,25,41,0,73.6,0,0
17.9,0,0,71.6,0,35,44.169685,67.4611,145,0,25,41,0,73.4,0,0
17.95,0,0,71.8,0,35,44.169685,67.4611,145,0,25,41,0,73.2,0,0
18,0,0,72,0,35,44.169685,67.4611,145,0,25,41,0,73,0,0
18.05,0,0,72.2,0,35,44.169685,67.4611,145,0,25,41,0,72.8,0,0
18.1,0,0,72.4,0,35,44.169685,67.4611,145,0,25,41,0,72.6,0,0
18.15,0,0,72.6,0,35,44.169685,67.4611,145,0,25,41,0,72.4,0,0
18.2,0,0,72.8,0,35,44.169685,67.4611,145,0,25,41,0,72.2,0,0
18.25,0,0,73,0,35,44.169685,67.4611,145,0,25,41,0,72,0,0
18.3,0,0,73.2,0,35,44.169685,67.4611,145,0,25,41,0,71.8,0,0
18.35,0,0,73.4,0,35,44.169685,67.4611,145,0,25,41,0,71.6,0,0
18.4,0,0,73.6,0,35,44.169685,67.4611,145,0,25,41,0,71.4,0,0
18.45,0,0,73.8,0,35,44.169685,67.4611,145,0,25,41,0,71.2,0,0
18.5,0,0,74,0,35,44.169685,67.4611,145,0,25,41,0,71,0,0
18.55,0,0,74.2,0,35,44.169685,67.4611,145,0,25,41,0,70.8,0,0
18.6,0,0,74.4,0,35,44.169685,67.4611,145,0,25,41,0,70.6,0,0
18.65,0,0,74.6,0,35,44.169685,67.4611,145,0,25,41,0,70.4,0,0
18.7,0,0,74.8,0,35,44.169685,67.4611,145,0,25,41,0,70.2,0,0
18.75,0,0,75,0,35,44.169685,67.4611,145,0,25,41,0,70,0,0
18.8,0,0,75.2,0,35,44.169685,67.4611,145,0,25,41,0,69.8,0,0
18.85,0,0,75.4,0,35,44.169685,67.4611,145,0,25,41,0,69.6,0,0
18.9,0,0,75.6,0,35,44.169685,67.4611,145,0,25,41,0,69.4,0,0
18.95,0,0,75.8,0,35,44.169685,67.4611,145,0,25,41,0,69.2,0,0
19,0,0,76,0,35,44.169685,67.4611,145,0,25,41,0,69,0,0
19.05,0,0,76.2,0,35,44.169685,67.4611,145,0,25,41,0,68.8,0,0
19.1,0,0,76.4,0,35,44.169685,67.4611,145,0,25,41,0,68.6,0,0
19.15,0,0,76.6,0,35,44.169685,67.4611,145,0,25,41,0,68.4,0,0
19.2,0,0,76.8,0,35,44.169685,67.4611,145,0,25,41,0,68.2,0,0
19.25,0,0,77,0,35,44.169685,67.4611,145,0,25,41,0,68,0,0
19.3,0,0,77.2,0,35,44.169685,67.4611,145,0,25,41,0,67.8,0,0
19.35,0,0,77.4,0,35,44.169685,67.4611,145,0,25,41,0,67.6,0,0
19.4,0,0,77.6,0,35,44.169685,67.4611,145,0,25,41,0,67.4,0,0
19.45,0.6,0.0035295408,77.8,1.2320422e-05,35,44.169685,67.4611,145,0,25,41,44.169685,67.2,1,0
19.5,1.2,0.010589397,78,4.9284389e-05,35,44.169685,67.4611,145,0,25,41,44.169685,67,1,0
19.55,1.8,0.021181117,78.2,0.00012322043,35,44.169685,67.4611,145,0,25,41,44.169685,66.8,1,0
19.6,2.4,0.035307026,78.4,0.0002464652,35,44.169685,67.4611,145,0,25,41,44.169685,66.6,1,0
19.65,3,0.05297023,78.6,0.00043136615,35,44.169685,67.4611,145,0,25,41,44.169685,66.4,1,0
19.7,3.6,0.074174612,78.8,0.00069028432,35,44.169685,67.4611,145,0,25,41,44.169685,66.2,1,0
19.75,4.2,0.098924841,78.999999,0.001035597,35,44.169685,67.4611,145,0,25,41,44.169685,66.000001,1,0
19.8,4.8,0.12722638,79.199999,0.0014797005,35,44.169685,67.4611,145,0,25,41,44.169685,65.800001,1,0
19.85,5.4,0.15908547,79.399998,0.0020350128,35,44.169685,67.4611,145,0,25,41,44.169685,65.600002,1,0
19.9,6,0.19450917,79.599997,0.0027139766,35,44.169685,67.4611,145,0,25,41,44.169685,65.400003,1,0
19.95,6.6,0.23350533,79.799995,0.0035290617,35,44.169685,67.4611,145,0,25,41,44.169685,65.200005,1,0
20,7.2,0.27608263,79.999993,0.0044927681,35,44.169685,67.4611,145,0,25,41,44.169685,65.000007,1,0
20.05,7.8,0.32225054,80.19999,0.0056176288,35,44.169685,67.4611,145,0,25,41,44.169685,64.80001,1,0
20.1,8.4,0.37201939,80.399986,0.0069162124,35,44.169685,67.4611,145,0,25,41,44.169685,64.600015,1,0
20.15,9,0.42540034,80.59998,0.008401126,35,44.169685,67.4611,145,0,25,41,44.169685,64.40002,1,0
20.2,9.6,0.48240537,80.799973,0.010085019,35,44.169685,67.4611,145,0,25,41,44.169685,64.200028,1,0
20.25,10.2,0.54304736,80.999964,0.011980583,35,44.169685,67.4611,145,0,25,41,44.169685,64.000037,1,0
20.3,10.8,0.60734003,81.199953,0.01410056,35,44.169685,67.4611,145,0,25,41,44.169685,63.800049,1,0
20.35,11.4,0.67529801,81.399939,0.01645774,35,44.169685,67.4611,145,0,25,41,44.169685,63.600063,1,0
20.4,12,0.74693679,81.599922,0.019064968,35,44.169685,67.4611,145,0,25,41,44.169685,63.400081,1,0
20.45,12.6,0.82227282,81.799901,0.021935143,35,44.169685,67.4611,145,0,25,41,44.169685,63.200102,1,0
20.5,13.2,0.90132343,81.999877,0.025081225,35,44.169685,67.4611,145,0,25,41,44.169685,63.000128,1,0
20.55,13.8,0.98410692,82.199847,0.028516237,35,44.169685,67.4611,145,0,25,41,44.169685,62.800159,1,0
20.6,14.4,1.0706425,82.399812,0.032253267,35,44.169685,67.4611,145,0,25,41,44.169685,62.600196,1,0
20.65,15,1.1609505,82.599771,0.036305472,35,44.169685,67.4611,145,0,25,41,44.169685,62.400239,1,0
20.7,15.6,1.2550521,82.799723,0.04068608,35,44.169685,67.4611,145,0,25,41,44.169685,62.20029,1,0
20.75,16.2,1.3529695,82.999667,0.045408396,35,44.169685,67.4611,145,0,25,41,44.169685,62.000349,1,0
20.8,16.8,1.4547261,83.199603,0.050485802,35,44.169685,67.4611,145,0,25,41,44.169685,61.800418,1,0
20.85,17.4,1.5603462,83.399529,0.055931764,35,44.169685,67.4611,145,0,25,41,44.169685,61.600497,1,0
20.9,18,1.6698551,83.599444,0.061759833,35,44.169685,67.4611,145,0,25,41,44.169685,61.400587,1,0
20.95,18,1.7793641,83.799347,0.067969987,35,44.169685,67.4611,145,0,25,41,44.169685,61.20069,1,0
21,18,1.8888731,83.999239,0.074562204,35,44.169685,67.4611,145,0,25,41,44.169685,61.000807,1,0
21.05,18,1.9983821,84.199117,0.081536459,35,44.169685,67.4611,145,0,25,41,44.169685,60.800938,1,0
21.1,18,2.1078911,84.398982,0.088892728,35,44.169685,67.4611,145,0,25,41,44.169685,60.601083,1,0
21.15,18,2.2174001,84.598832,0.096630982,35,44.169685,67.4611,145,0,25,41,44.169685,60.401245,1,0
21.2,18,2.326909,84.798667,0.10475119,35,44.169685,67.4611,145,0,25,41,44.169685,60.201424,1,0
21.25,18,2.436418,84.998486,0.11325333,35,44.169685,67.4611,145,0,25,41,44.169685,60.001621,1,0
21.3,18,2.545927,85.198289,0.12213737,35,44.169685,67.4611,145,0,25,41,44.169685,59.801836,1,0
21.35,18,2.655436,85.398074,0.13140327,35,44.169685,67.4611,145,0,25,41,44.169685,59.602071,1,0
21.4,18,2.764945,85.597841,0.14105101,35,44.169685,67.4611,145,0,25,41,44.169685,59.402326,1,0
21.45,18,2.874454,85.79759,0.15108054,35,44.169685,67.4611,145,0,25,41,44.169685,59.202603,1,0
21.5,18,2.9839629,85.997318,0.16149182,35,44.169685,67.4611,145,0,25,41,44.169685,59.002903,1,0
21.55,18,3.0934719,86.197027,0.17228483,35,44.169685,67.4611,145,0,25,41,44.169685,58.803225,1,0
21.6,18,3.2029809,86.396715,0.18345952,35,44.169685,67.4611,145,0,25,41,44.169685,58.603573,1,0
21.65,18,3.3124899,86.59638,0.19501585,35,44.169685,67.4611,145,0,25,41,44.169685,58.403945,1,0
21.7,18,3.4219989,86.796024,0.20695378,35,44.169685,67.4611,145,0,25,41,44.169685,58.204344,1,0
21.75,18,3.5315079,86.995644,0.21927327,35,44.169685,67.4611,145,0,25,41,44.169685,58.00477,1,0
21.8,18,3.6410168,87.19524,0.23197426,35,44.169685,67.4611,145,0,25,41,44.169685,57.805225,1,0
21.85,18,3.7505258,87.394812,0.24505672,35,44.169685,67.4611,145,0,25,41,44.169685,57.605709,1,0
21.9,18,3.8600348,87.594358,0.25852059,35,44.169685,67.4611,145,0,25,41,44.169685,57.406224,1,0
21.95,18,3.9695438,87.793879,0.27236583,35,44.169685,67.4611,145,0,25,41,44.169685,57.20677,1,0
22,18,4.0790528,87.993372,0.28659239,35,44.169685,67.4611,145,0,25,41,44.169685,57.007349,1,0
22.05,18,4.1885618,88.192838,0.30120021,35,44.169685,67.4611,145,0,25,41,44.169685,56.807961,1,0
22.1,18,4.2980708,88.392275,0.31618924,35,44.169685,67.4611,145,0,25,41,44.169685,56.608608,1,0
22.15,18,4.4075797,88.591684,0.33155942,35,44.169685,67.4611,145,0,25,41,44.169685,56.409291,1,0
22.2,18,4.5170887,88.791063,0.34731071,35,44.169685,67.4611,145,0,25,41,44.169685,56.21001,1,0
22.25,18,4.6265977,88.990411,0.36344303,35,44.169685,67.4611,145,0,25,41,44.169685,56.010768,1,0
22.3,18,4.7361067,89.189728,0.37995635,35,44.169685,67.4611,145,0,25,41,44.169685,55.811565,1,0
22.35,18,4.8456157,89.389013,0.39685058,35,44.169685,67.4611,145,0,25,41,44.169685,55.612403,1,0
22.4,18,4.9551247,89.588266,0.41412567,35,44.169685,67.4611,145,0,25,41,44.169685,55.413282,1,0
22.45,18,5.0646336,89.787485,0.43178157,35,44.169685,67.4611,145,0,25,41,44.169685,55.214204,1,0
22.5,18,5.1741426,89.98667,0.44981819,35,44.169685,67.4611,145,0,25,41,44.169685,55.015169,1,0
22.55,18,5.2836516,90.18582,0.46823549,35,44.169685,67.4611,145,0,25,41,44.169685,54.81618,1,0
22.6,18,5.3931606,90.384935,0.48703338,35,44.169685,67.4611,145,0,25,41,44.169685,54.617237,1,0
22.65,18,5.5026696,90.584013,0.50621181,35,44.169685,67.4611,145,0,25,41,44.169685,54.418341,1,0
22.7,18,5.6121786,90.783054,0.5257707,35,44.169685,67.4611,145,0,25,41,44.169685,54.219495,1,0
22.75,18,5.7216875,90.982058,0.54570997,35,44.169685,67.4611,145,0,25,41,44.169685,54.020698,1,0
22.8,18,5.8311965,91.181023,0.56602957,35,44.169685,67.4611,145,0,25,41,44.169685,53.821953,1,0
22.85,18,5.9407055,91.379949,0.58672941,35,44.169685,67.4611,145,0,25,41,44.169685,53.623261,1,0
22.9,18,6.0502145,91.578835,0.60780941,35,44.169685,67.4611,145,0,25,41,44.169685,53.424623,1,0
22.95,18,6.1597235,91.77768,0.62926951,35,44.169685,67.4611,145,0,25,41,44.169685,53.22604,1,0
23,18,6.2692325,91.976484,0.65110962,35,44.169685,67.4611,145,0,25,41,44.169685,53.027513,1,0
23.05,18,6.3787414,92.175246,0.67332966,35,44.169685,67.4611,145,0,25,41,44.169685,52.829045,1,0
23.1,18,6.4882504,92.373965,0.69592955,35,44.169685,67.4611,145,0,25,41,44.169685,52.630636,1,0
23.15,18,6.5977594,92.572641,0.71890921,35,44.169685,67.4611,145,0,25,41,44.169685,52.432288,1,0
23.2,18,6.7072684,92.771272,0.74226856,35,44.169685,67.4611,145,0,25,41,44.169685,52.234003,1,0
23.25,18,6.8167774,92.969858,0.7660075,35,44.169685,67.4611,145,0,25,41,44.169685,52.035781,1,0
23.3,18,6.9262864,93.168398,0.79012596,35,44.169685,67.4611,145,0,25,41,44.169685,51.837624,1,0
23.35,18,7.0357954,93.366892,0.81462384,35,44.169685,67.4611,145,0,25,41,44.169685,51.639534,1,0
23.4,18,7.1453043,93.565339,0.83950106,35,44.169685,67.4611,145,0,25,41,44.169685,51.441512,1,0
23.45,18,7.2548133,93.763738,0.86475752,35,44.169685,67.4611,145,0,25,41,44.169685,51.243559,1,0
23.5,18,7.3643223,93.962088,0.89039313,35,44.169685,67.4611,145,0,25,41,44.169685,51.045678,1,0
23.55,18,7.4738313,94.160389,0.9164078,35,44.169685,67.4611,145,0,25,41,44.169685,50.84787,1,0
23.6,18,7.5833403,94.35864,0.94280144,35,44.169685,67.4611,145,0,25,41,44.169685,50.650136,1,0
23.65,18,7.6928493,94.55684,0.96957394,35,44.169685,67.4611,145,0,25,41,44.169685,50.452478,1,0
23.7,18,7.8023582,94.754988,0.99672521,35,44.169685,67.4611,145,0,25,41,44.169685,50.254897,1,0
23.75,18,7.9118672,94.953084,1.0242551,35,44.169685,67.4611,145,0,25,41,44.169685,50.057396,1,0
23.8,18,8.0213762,95.151128,1.0521637,35,44.169685,67.4611,145,0,25,41,44.169685,49.859975,1,0
23.85,18,8.1308852,95.349117,1.0804506,35,44.169685,67.4611,145,0,25,41,44.169685,49.662637,1,0
23.9,18,8.2403942,95.547052,1.109116,35,44.169685,67.4611,145,0,25,41,44.169685,49.465384,1,0
23.95,18,8.3499032,95.744932,1.1381596,35,44.169685,67.4611,145,0,25,41,44.169685,49.268216,1,0
24,18,8.4594121,95.942756,1.1675813,35,44.169685,67.4611,145,0,25,41,44.169685,49.071136,1,0
24.05,18,8.5689211,96.140524,1.1973811,35,44.169685,67.4611,145,0,25,41,44.169685,48.874146,1,0
24.1,18,8.6784301,96.338234,1.2275589,35,44.169685,67.4611,145,0,25,41,44.169685,48.677247,1,0
24.15,18,8.7879391,96.535886,1.2581144,35,44.169685,67.4611,145,0,25,41,44.169685,48.480441,1,0
24.2,18,8.8974481,96.733479,1.2890477,35,44.169685,67.4611,145,0,25,41,44.169685,48.283731,1,0
24.25,18,9.0069571,96.931013,1.3203586,35,44.169685,67.4611,145,0,25,41,44.169685,48.087117,1,0
24.3,18,9.116466,97.128487,1.3520469,35,44.169685,67.4611,145,0,25,41,44.169685,47.890602,1,0
24.35,18,9.225975,97.3259,1.3841127,35,44.169685,67.4611,145,0,25,41,44.169685,47.694189,1,0
24.4,18,9.335484,97.523251,1.4165557,35,44.169685,67.4611,145,0,25,41,44.169685,47.497877,1,0
24.45,18,9.444993,97.720539,1.4493758,35,44.169685,67.4611,145,0,25,41,44.169685,47.301671,1,0
24.5,18,9.554502,97.917765,1.4825729,35,44.169685,67.4611,145,0,25,41,44.169685,47.105572,1,0
24.55,18,9.664011,98.114927,1.516147,35,44.169685,67.4611,145,0,25,41,44.169685,46.909581,1,0
24.6,18,9.77352,98.312024,1.5500978,35,44.169685,67.4611,145,0,25,41,44.169685,46.713701,1,0
24.65,18,9.8830289,98.509056,1.5844253,35,44.169685,67.4611,145,0,25,41,44.169685,46.517935,1,0
24.7,18,9.9925379,98.706022,1.6191292,35,44.169685,67.4611,145,0,25,41,44.169685,46.322284,1,0
24.75,18,10.102047,98.902922,1.6542096,35,44.169685,67.4611,145,0,25,41,44.169685,46.12675,1,0
24.8,18,10.211556,99.099754,1.6896663,35,44.169685,67.4611,145,0,25,41,44.169685,45.931336,1,0
24.85,18,10.321065,99.296517,1.7254991,35,44.169685,67.4611,145,0,25,41,44.169685,45.736043,1,0
24.9,18,10.430574,99.493212,1.7617079,35,44.169685,67.4611,145,0,25,41,44.169685,45.540875,1,0
24.95,18,10.540083,99.689838,1.7982925,35,44.169685,67.4611,145,0,25,41,44.169685,45.345834,1,0
25,18,10.649592,99.886393,1.8352529,35,44.169685,67.4611,145,0,25,41,44.169685,45.150921,1,0
25.05,18,10.759101,100.08288,1.8725889,35,44.169685,67.4611,145,0,25,41,44.169685,44.95614,1,0
25.1,18,10.86861,100.27929,1.9103004,35,44.169685,67.4611,145,0,25,41,44.169685,44.761492,1,0
25.15,18,10.978119,100.47563,1.9483873,35,44.169685,67.4611,145,0,25,41,44.169685,44.566981,1,0
25.2,18,11.087628,100.6719,1.9868493,35,44.169685,67.4611,145,0,25,41,44.169685,44.372608,1,0
25.25,18,11.197137,100.86809,2.0256863,35,44.169685,67.4611,145,0,25,41,44.169685,44.178376,1,0
25.3,18,11.306646,101.06421,2.0648983,35,44.169685,67.4611,145,0,25,41,44.169685,43.984289,1,0
25.35,18,11.416155,101.26025,2.1044851,35,44.169685,67.4611,145,0,25,41,44.169685,43.790347,1,0
25.4,18,11.525664,101.45622,2.1444464,35,44.169685,67.4611,145,0,25,41,44.169685,43.596555,1,0
25.45,18,11.635173,101.65211,2.1847823,35,44.169685,67.4611,145,0,25,41,44.169685,43.402915,1,0
25.5,18,11.744682,101.84792,2.2254924,35,44.169685,67.4611,145,0,25,41,44.169685,43.209429,1,0
25.55,18,11.854191,102.04366,2.2665768,35,44.169685,67.4611,145,0,25,41,44.169685,43.0161,1,0
25.6,18,11.9637,102.23931,2.3080352,35,44.169685,67.4611,145,0,25,41,44.169685,42.822932,1,0
25.65,18,12.073209,102.43489,2.3498674,35,44.169685,67.4611,145,0,25,41,44.169685,42.629927,1,0
25.7,18,12.182718,102.63038,2.3920734,35,44.169685,67.4611,145,0,25,41,44.169685,42.437087,1,0
25.75,18,12.292227,102.8258,2.434653,35,44.169685,67.4611,145,0,25,41,44.169685,42.244417,1,0
25.8,18,12.401736,103.02113,2.477606,35,44.169685,67.4611,145,0,25,41,44.169685,42.051919,1,0
25.85,18,12.511245,103.21638,2.5209322,35,44.169685,67.4611,145,0,25,41,44.169685,41.859596,1,0
25.9,18,12.620754,103.41155,2.5646316,35,44.169685,67.4611,145,0,25,41,44.169685,41.667451,1,0
25.95,18,12.730263,103.60663,2.6087039,35,44.169685,67.4611,145,0,25,41,44.169685,41.475488,1,0
26,18,12.839772,103.80163,2.6531489,35,44.169685,67.4611,145,0,25,41,44.169685,41.283709,1,0
26.05,18,12.94928,103.99655,2.6979666,35,44.169685,67.4611,145,0,25,41,44.169685,41.092119,1,0
26.1,18,13.058789,104.19137,2.7431568,35,44.169685,67.4611,145,0,25,41,44.169685,40.900719,1,0
26.15,18,13.168298,104.38612,2.7887192,35,44.169685,67.4611,145,0,25,41,44.169685,40.709515,1,0
26.2,18,13.277807,104.58077,2.8346537,35,44.169685,67.4611,145,0,25,41,44.169685,40.518508,1,0
26.25,18,13.387316,104.77533,2.8809603,35,44.169685,67.4611,145,0,25,41,44.169685,40.327703,1,0
26.3,18,13.496825,104.96981,2.9276386,35,44.169685,67.4611,145,0,25,41,44.169685,40.137104,1,0
26.35,18,13.606334,105.1642,2.9746885,35,44.169685,67.4611,145,0,25,41,44.169685,39.946713,1,0
26.4,18,13.715843,105.35849,3.0221098,35,44.169685,67.4611,145,0,25,41,44.169685,39.756535,1,0
26.45,18,13.825352,105.5527,3.0699025,35,44.169685,67.4611,145,0,25,41,44.169685,39.566574,1,0
26.5,18,13.934861,105.74681,3.1180662,35,44.169685,67.4611,145,0,25,41,44.169685,39.376832,1,0
26.55,18,14.04437,105.94084,3.1666008,35,44.169685,67.4611,145,0,25,41,44.169685,39.187315,1,0
26.6,18,14.153879,106.13476,3.2155062,35,44.169685,67.4611,145,0,25,41,44.169685,38.998026,1,0
26.65,18,14.263388,106.3286,3.2647822,35,44.169685,67.4611,145,0,25,41,44.169685,38.808969,1,0
26.7,18,14.372897,106.52234,3.3144285,35,44.169685,67.4611,145,0,25,41,44.169685,38.620148,1,0
26.75,18,14.482406,106.71598,3.364445,35,44.169685,67.4611,145,0,25,41,44.169685,38.431567,1,0
26.8,18,14.591915,106.90953,3.4148316,35,44.169685,67.4611,145,0,25,41,44.169685,38.243231,1,0
26.85,18,14.701424,107.10299,3.465588,35,44.169685,67.4611,145,0,25,41,44.169685,38.055144,1,0
26.9,18,14.810933,107.29634,3.5167141,35,44.169685,67.4611,145,0,25,41,44.169685,37.867311,1,0
26.95,18,14.920442,107.4896,3.5682096,35,44.169685,67.4611,145,0,25,41,44.169685,37.679735,1,0
27,18,15.029951,107.68276,3.6200744,35,44.169685,67.4611,145,0,25,41,44.169685,37.492422,1,0
27.05,18,15.13946,107.87581,3.6723082,35,44.169685,67.4611,145,0,25,41,44.169685,37.305375,1,0
27.1,18,15.248969,108.06877,3.724911,35,44.169685,67.4611,145,0,25,41,44.169685,37.118601,1,0
27.15,18,15.358478,108.26163,3.7778825,35,44.169685,67.4611,145,0,25,41,44.169685,36.932103,1,0
27.2,18,15.467987,108.45439,3.8312225,35,44.169685,67.4611,145,0,25,41,44.169685,36.745887,1,0
27.25,18,15.577496,108.64704,3.8849308,35,44.169685,67.4611,145,0,25,41,44.169685,36.559957,1,0
27.3,18,15.687005,108.83959,3.9390072,35,44.169685,67.4611,145,0,25,41,44.169685,36.374318,1,0
27.35,18,15.796514,109.03204,3.9934515,35,44.169685,67.4611,145,0,25,41,44.169685,36.188977,1,0
27.4,18,15.906023,109.22438,4.0482636,35,44.169685,67.4611,145,0,25,41,44.169685,36.003937,1,0
27.45,18,16.015532,109.41662,4.1034432,35,44.169685,67.4611,145,0,25,41,44.169685,35.819204,1,0
27.5,18,16.125041,109.60875,4.1589901,35,44.169685,67.4611,145,0,25,41,44.169685,35.634785,1,0
27.55,18,16.23455,109.80077,4.2149041,35,44.169685,67.4611,145,0,25,41,44.169685,35.450684,1,0
27.6,18,16.344059,109.99269,4.271185,35,44.169685,67.4611,145,0,25,41,44.169685,35.266906,1,0
27.65,18,16.453568,110.1845,4.3278327,35,44.169685,67.4611,145,0,25,41,44.169685,35.083459,1,0
27.7,18,16.563077,110.3762,4.3848468,35,44.169685,67.4611,145,0,25,41,44.169685,34.900347,1,0
27.75,18,16.672586,110.56779,4.4422273,35,44.169685,67.4611,145,0,25,41,44.169685,34.717577,1,0
27.8,18,16.782095,110.75928,4.4999738,35,44.169685,67.4611,145,0,25,41,44.169685,34.535155,1,0
27.85,18,16.891604,110.95065,4.5580862,35,44.169685,67.4611,145,0,25,41,44.169685,34.353086,1,0
27.9,18,17.001113,111.14191,4.6165642,35,44.169685,67.4611,145,0,25,41,44.169685,34.171378,1,0
27.95,18,17.110622,111.33306,4.6754078,35,44.169685,67.4611,145,0,25,41,44.169685,33.990037,1,0
28,18,17.220131,111.52409,4.7346165,35,44.169685,67.4611,145,0,25,41,44.169685,33.809069,1,0
28.05,18,17.32964,111.71501,4.7941902,35,44.169685,67.4611,145,0,25,41,44.169685,33.628481,1,0
28.1,18,17.439149,111.90582,4.8541288,35,44.169685,67.4611,145,0,25,41,44.169685,33.44828,1,0
28.15,18,17.548658,112.09651,4.9144319,35,44.169685,67.4611,145,0,25,41,44.169685,33.268472,1,0
28.2,18,17.658167,112.28709,4.9750994,35,44.169685,67.4611,145,0,25,41,44.169685,33.089066,1,0
28.25,18,17.767676,112.47755,5.036131,35,44.169685,67.4611,145,0,25,41,44.169685,32.910067,1,0
28.3,18,17.877185,112.66789,5.0975265,35,44.169685,67.4611,145,0,25,41,44.169685,32.731484,1,0
28.35,18,17.986694,112.85812,5.1592858,35,44.169685,67.4611,145,0,25,41,44.169685,32.553324,1,0
28.4,18,18.096203,113.04822,5.2214085,35,44.169685,67.4611,145,0,25,41,44.169685,32.375594,1,0
28.45,18,18.205712,113.23821,5.2838944,35,44.169685,67.4611,145,0,25,41,44.169685,32.198303,1,0
28.5,18,18.315221,113.42808,5.3467433,35,44.169685,67.4611,145,0,25,41,44.169685,32.021458,1,0
28.55,18,18.42473,113.61783,5.409955,35,44.169685,67.4611,145,0,25,41,44.169685,31.845067,1,0
28.6,18,18.534239,113.80746,5.4735293,35,44.169685,67.4611,145,0,25,41,44.169685,31.669139,1,0
28.65,18,18.643748,113.99696,5.5374659,35,44.169685,67.4611,145,0,25,41,44.169685,31.493682,1,0
28.7,18,18.753257,114.18634,5.6017645,35,44.169685,67.4611,145,0,25,41,44.169685,31.318704,1,0
28.75,18,18.862766,114.3756,5.666425,35,44.169685,67.4611,145,0,25,41,44.169685,31.144215,1,0
28.8,18,18.972275,114.56474,5.7314471,35,44.169685,67.4611,145,0,25,41,44.169685,30.970223,1,0
28.85,18,19.081784,114.75375,5.7968306,35,44.169685,67.4611,145,0,25,41,44.169685,30.796737,1,0
28.9,18,19.191293,114.94263,5.8625752,35,44.169685,67.4611,145,0,25,41,44.169685,30.623767,1,0
28.95,18,19.300802,115.13139,5.9286808,35,44.169685,67.4611,145,0,25,41,44.169685,30.451322,1,0
29,18,19.410311,115.32002,5.9951469,35,44.169685,67.4611,145,0,25,41,44.169685,30.279411,1,0
29.05,18,19.51982,115.50853,6.0619735,35,44.169685,67.4611,145,0,25,41,44.169685,30.108044,1,0
29.1,18,19.629329,115.69691,6.1291603,35,44.169685,67.4611,145,0,25,41,44.169685,29.937232,1,0
