minute,door_heat,load_heat,ambient_C,capacity,sensor_bias_C
128,0.00000,0.00000,17.61054,1.00000,0.00000
129,0.00000,0.00000,17.66804,1.00000,0.00000
130,0.00000,0.00000,18.21652,1.00000,0.00000
131,0.00000,0.00000,17.08424,1.00000,0.00000
132,0.00000,0.00000,17.85360,1.00000,0.00000
133,0.00000,0.00000,17.72111,1.00000,0.00000
134,0.00000,0.00000,17.83103,1.00000,0.00000
135,0.00000,0.00000,17.47100,1.00000,0.00000
136,0.00000,0.00000,18.12476,1.00000,0.00000
137,0.00000,0.00000,17.85666,1.00000,0.00000
138,0.00000,0.00000,17.30834,1.00000,0.00000
139,0.00000,0.00000,17.89898,1.00000,0.00000
140,0.00000,0.00000,18.12352,1.00000,0.00000
141,0.00000,0.00000,18.30662,1.00000,0.00000
142,0.00000,0.00000,17.37272,1.00000,0.00000
143,0.00000,0.00000,17.83600,1.00000,0.00000
144,0.00000,0.00000,17.80308,1.00000,0.00000
145,0.00000,0.00000,17.97392,1.00000,0.00000
146,0.00000,0.00000,17.56460,1.00000,0.00000
147,0.00000,0.00000,17.96452,1.00000,0.00000
148,0.00000,0.00000,17.72313,1.00000,0.00000
149,0.00000,0.00000,16.97556,1.00000,0.00000
150,0.00000,0.00000,18.07871,1.00000,0.00000
151,0.00000,0.00000,17.73362,1.00000,0.00000
152,0.00000,0.00000,18.07045,1.00000,0.00000
153,0.00000,0.00000,17.78640,1.00000,0.00000
154,0.00000,0.00000,17.62520,1.00000,0.00000
155,0.00000,0.00000,18.26677,1.00000,0.00000
156,0.00000,0.00000,18.21385,1.00000,0.00000
157,0.00000,0.00000,18.45173,1.00000,0.00000
158,0.00000,0.00000,18.02816,1.00000,0.00000
159,0.00000,0.00000,17.78709,1.00000,0.00000
160,0.00000,0.00000,17.50957,1.00000,0.00000
161,0.00000,0.00000,17.97674,1.00000,0.00000
162,0.00000,0.00000,18.30665,1.00000,0.00000
163,0.00000,0.00000,18.39353,1.00000,0.00000
164,0.00000,0.00000,17.65611,1.00000,0.00000
165,0.00000,0.00000,17.61021,1.00000,0.00000
166,0.00000,0.00000,18.30580,1.00000,0.00000
167,0.00000,0.00000,17.92018,1.00000,0.00000
168,0.00000,0.00000,17.54770,1.00000,0.00000
169,0.00000,0.00000,18.32894,1.00000,0.00000
170,0.00000,0.00000,17.91423,1.00000,0.00000
171,0.00000,0.00000,17.99494,1.00000,0.00000
172,0.00000,0.00000,18.23221,1.00000,0.00000
173,0.00000,0.00000,17.91127,1.00000,0.00000
174,0.00000,0.00000,18.06809,1.00000,0.00000
175,0.00000,0.00000,17.79726,1.00000,0.00000
176,0.00000,0.00000,18.25765,1.00000,0.00000
177,0.00000,0.00000,18.66267,1.00000,0.00000
178,0.00000,0.00000,17.38234,1.00000,0.00000
179,0.00000,0.00000,18.01311,1.00000,0.00000
180,0.00000,0.00000,17.46218,1.00000,0.00000
181,0.00000,0.00000,18.39029,1.00000,0.00000
182,0.00000,0.00000,18.02550,1.00000,0.00000
183,0.00000,0.00000,18.77178,1.00000,0.00000
184,0.00000,0.00000,17.86950,1.00000,0.00000
185,0.00000,0.00000,18.30435,1.00000,0.00000
186,0.00000,0.00000,17.82060,1.00000,0.00000
187,0.00000,0.00000,18.30549,1.00000,0.00000
188,0.00000,0.00000,18.16867,1.00000,0.00000
189,0.00000,0.00000,17.55075,1.00000,0.00000
190,0.00000,0.00000,17.96588,1.00000,0.00000
191,0.00000,0.00000,18.28622,1.00000,0.00000
192,0.00000,0.00000,18.99897,1.00000,0.00000
193,0.00000,0.00000,18.71623,1.00000,0.00000
194,0.00000,0.00000,17.96789,1.00000,0.00000
195,0.00000,0.00000,17.92885,1.00000,0.00000
196,0.00000,0.00000,18.01475,1.00000,0.00000
197,0.00000,0.00000,18.31834,1.00000,0.00000
198,0.00000,0.00000,18.71894,1.00000,0.00000
199,0.00000,0.00000,17.56694,1.00000,0.00000
200,0.00000,0.00000,18.75402,1.00000,0.00000
201,0.00000,0.00000,17.43333,1.00000,0.00000
202,0.00000,0.00000,17.89868,1.00000,0.00000
203,0.00000,0.00000,17.88740,1.00000,0.00000
204,0.00000,0.00000,18.30141,1.00000,0.00000
205,0.00000,0.00000,17.87584,1.00000,0.00000
206,0.00000,0.00000,18.89509,1.00000,0.00000
207,0.00000,0.00000,18.94520,1.00000,0.00000
208,0.00000,0.00000,18.62954,1.00000,0.00000
209,0.00000,0.00000,18.54974,1.00000,0.00000
210,0.00000,0.00000,18.17196,1.00000,0.00000
211,0.00000,0.00000,18.00545,1.00000,0.00000
212,0.00000,0.00000,18.33654,1.00000,0.00000
213,0.00000,0.00000,18.11574,1.00000,0.00000
214,0.00000,0.00000,18.71526,1.00000,0.00000
215,0.00000,0.00000,18.70091,1.00000,0.00000
216,0.00000,0.00000,18.00236,1.00000,0.00000
217,0.00000,0.00000,17.38809,1.00000,0.00000
218,0.00000,0.00000,18.24845,1.00000,0.00000
219,0.00000,0.00000,18.35870,1.00000,0.00000
220,0.00000,0.00000,18.31394,1.00000,0.00000
221,0.00000,0.00000,19.03363,1.00000,0.00000
222,0.00000,0.00000,18.65034,1.00000,0.00000
223,0.00000,0.00000,18.10569,1.00000,0.00000
224,0.00000,0.00000,18.79072,1.00000,0.00000
225,0.00000,0.00000,18.90416,1.00000,0.00000
226,0.00000,0.00000,18.70011,1.00000,0.00000
227,0.00000,0.00000,18.89711,1.00000,0.00000
228,0.00000,0.00000,18.85348,1.00000,0.00000
229,0.00000,0.00000,19.04206,1.00000,0.00000
230,0.00000,0.00000,18.85521,1.00000,0.00000
231,0.00000,0.00000,18.16596,1.00000,0.00000
232,0.00000,0.00000,19.22118,1.00000,0.00000
233,0.00000,0.00000,18.67999,1.00000,0.00000
234,0.00000,0.00000,17.73924,1.00000,0.00000
235,0.00000,0.00000,18.57172,1.00000,0.00000
236,0.00000,0.00000,18.79066,1.00000,0.00000
237,0.00000,0.00000,18.62214,1.00000,0.00000
238,0.00000,0.00000,18.77406,1.00000,0.00000
239,0.00000,0.00000,18.33517,1.00000,0.00000
240,0.00000,0.00000,19.03708,1.00000,0.00000
241,0.00000,0.00000,18.53776,1.00000,0.00000
242,0.00000,0.00000,18.25257,1.00000,0.00000
243,0.00000,0.00000,18.14061,1.00000,0.00000
244,0.00000,0.00000,19.29187,1.00000,0.00000
245,0.00000,0.00000,18.93137,1.00000,0.00000
246,0.00000,0.00000,19.03510,1.00000,0.00000
247,0.00000,0.00000,18.53569,1.00000,0.00000
248,0.00000,0.00000,19.15933,1.00000,0.00000
249,0.00000,0.00000,19.61151,1.00000,0.00000
250,0.00000,0.00000,18.89724,1.00000,0.00000
251,0.00000,0.00000,18.89649,1.00000,0.00000
252,0.00000,0.00000,18.29841,1.00000,0.00000
253,0.00000,0.00000,18.20686,1.00000,0.00000
254,0.00000,0.00000,18.59874,1.00000,0.00000
255,0.00000,0.00000,18.57972,1.00000,0.00000
256,0.00000,0.00000,19.15927,1.00000,0.00000
257,0.00000,0.00000,19.03165,1.00000,0.00000
258,0.00000,0.00000,18.87027,1.00000,0.00000
259,0.00000,0.00000,19.40683,1.00000,0.00000
260,0.00000,0.00000,19.13290,1.00000,0.00000
261,0.00000,0.00000,18.66384,1.00000,0.00000
262,0.00000,0.00000,18.58638,1.00000,0.00000
263,0.00000,0.00000,18.90231,1.00000,0.00000
264,0.00000,0.00000,19.29581,1.00000,0.00000
265,0.00000,0.00000,17.95190,1.00000,0.00000
266,0.00000,0.00000,19.66035,1.00000,0.00000
267,0.00000,0.00000,19.16151,1.00000,0.00000
268,0.00000,0.00000,19.31635,1.00000,0.00000
269,0.00000,0.00000,19.19990,1.00000,0.00000
270,0.00000,0.00000,18.76990,1.00000,0.00000
271,0.00000,0.00000,18.82773,1.00000,0.00000
272,0.00000,0.00000,18.69059,1.00000,0.00000
273,0.00000,0.00000,18.69836,1.00000,0.00000
274,0.00000,0.00000,18.90233,1.00000,0.00000
275,0.00000,0.00000,18.83932,1.00000,0.00000
276,0.00000,0.00000,19.09169,1.00000,0.00000
277,0.00000,0.00000,19.13929,1.00000,0.00000
278,0.00000,0.00000,19.24524,1.00000,0.00000
279,0.00000,0.00000,18.88596,1.00000,0.00000
280,0.00000,0.00000,19.21995,1.00000,0.00000
281,0.00000,0.00000,19.46272,1.00000,0.00000
282,0.00000,0.00000,19.23684,1.00000,0.00000
283,0.00000,0.00000,19.79915,1.00000,0.00000
284,0.00000,0.00000,19.54351,1.00000,0.00000
285,0.00000,0.00000,19.19623,1.00000,0.00000
286,0.00000,0.00000,19.47117,1.00000,0.00000
287,0.00000,0.00000,19.49722,1.00000,0.00000
288,0.00000,0.00000,18.39370,1.00000,0.00000
289,0.00000,0.00000,19.47171,1.00000,0.00000
290,0.00000,0.00000,19.27092,1.00000,0.00000
291,0.00000,0.00000,19.54164,1.00000,0.00000
292,0.00000,0.00000,19.46929,1.00000,0.00000
293,0.00000,0.00000,19.04866,1.00000,0.00000
294,0.00000,0.00000,19.56255,1.00000,0.00000
295,0.00000,0.00000,19.37546,1.00000,0.00000
296,0.00000,0.00000,19.54359,1.00000,0.00000
297,0.00000,0.00000,19.20281,1.00000,0.00000
298,0.00000,0.00000,19.36269,1.00000,0.00000
299,0.00000,0.00000,19.39410,1.00000,0.00000
300,0.00000,0.00000,19.16225,1.00000,0.00000
301,0.00000,0.00000,19.47976,1.00000,0.00000
302,0.00000,0.00000,19.55217,1.00000,0.00000
303,0.00000,0.00000,19.80182,1.00000,0.00000
304,0.00000,0.00000,19.45058,1.00000,0.00000
305,0.00000,0.00000,20.04059,1.00000,0.00000
306,0.00000,0.00000,19.70480,1.00000,0.00000
307,0.00000,0.00000,19.85143,1.00000,0.00000
308,0.00000,0.00000,19.50411,1.00000,0.00000
309,0.00000,0.00000,19.63804,1.00000,0.00000
310,0.00000,0.00000,19.81823,1.00000,0.00000
311,0.00000,0.00000,19.29105,1.00000,0.00000
312,0.00000,0.00000,20.30102,1.00000,0.00000
313,0.00000,0.00000,19.59340,1.00000,0.00000
314,0.00000,0.00000,19.62899,1.00000,0.00000
315,0.00000,0.00000,19.56515,1.00000,0.00000
316,0.00000,0.00000,20.17234,1.00000,0.00000
317,0.00000,0.00000,19.82741,1.00000,0.00000
318,0.00000,0.00000,20.13599,1.00000,0.00000
319,0.00000,0.00000,19.40445,1.00000,0.00000
320,0.00000,0.00000,19.53714,1.00000,0.00000
321,0.00000,0.00000,20.24328,1.00000,0.00000
322,0.00000,0.00000,20.01085,1.00000,0.00000
323,0.00000,0.00000,19.99103,1.00000,0.00000
324,0.00000,0.00000,19.98062,1.00000,0.00000
325,0.00000,0.00000,20.19943,1.00000,0.00000
326,0.00000,0.00000,20.51137,1.00000,0.00000
327,0.00000,0.00000,19.87114,1.00000,0.00000
328,0.00000,0.00000,20.15651,1.00000,0.00000
329,0.00000,0.00000,20.38523,1.00000,0.00000
330,0.00000,0.00000,20.79241,1.00000,0.00000
331,0.00000,0.00000,19.31117,1.00000,0.00000
332,0.00000,0.00000,20.66357,1.00000,0.00000
333,0.00000,0.00000,19.94479,1.00000,0.00000
334,0.00000,0.00000,20.01393,1.00000,0.00000
335,0.00000,0.00000,20.23641,1.00000,0.00000
336,0.00000,0.00000,20.00917,1.00000,0.00000
337,0.00000,0.00000,20.23163,1.00000,0.00000
338,0.00000,0.00000,20.06796,1.00000,0.00000
339,0.00000,0.00000,20.49408,1.00000,0.00000
340,0.00000,0.00000,20.33651,1.00000,0.00000
341,0.00000,0.00000,20.18284,1.00000,0.00000
342,0.00000,0.00000,20.09453,1.00000,0.00000
343,0.00000,0.00000,20.58623,1.00000,0.00000
344,0.00000,0.00000,20.60332,1.00000,0.00000
345,0.00000,0.00000,20.08351,1.00000,0.00000
346,0.00000,0.00000,19.70010,1.00000,0.00000
347,0.00000,0.00000,20.45040,1.00000,0.00000
348,0.00000,0.00000,20.28678,1.00000,0.00000
349,0.00000,0.00000,20.54584,1.00000,0.00000
350,0.00000,0.00000,20.65617,1.00000,0.00000
351,0.00000,0.00000,20.78537,1.00000,0.00000
352,0.00000,0.00000,20.78690,1.00000,0.00000
353,0.00000,0.00000,20.25358,1.00000,0.00000
354,0.00000,0.00000,20.90798,1.00000,0.00000
355,0.00000,0.00000,19.74213,1.00000,0.00000
356,0.00000,0.00000,20.11339,1.00000,0.00000
357,0.00000,0.00000,20.43071,1.00000,0.00000
358,0.00000,0.00000,20.67486,1.00000,0.00000
359,0.00000,0.00000,20.23977,1.00000,0.00000
360,0.00000,0.00000,20.61725,1.00000,0.00000
361,0.00000,0.00000,21.08219,1.00000,0.00000
362,0.00000,0.00000,20.63187,1.00000,0.00000
363,0.00000,0.00000,19.68876,1.00000,0.00000
364,0.00000,0.00000,20.36502,1.00000,0.00000
365,0.00000,0.00000,20.47809,1.00000,0.00000
366,0.00000,0.00000,20.72495,1.00000,0.00000
367,0.00000,0.00000,20.11847,1.00000,0.00000
368,0.00000,0.00000,20.53546,1.00000,0.00000
369,0.00000,0.00000,20.43983,1.00000,0.00000
370,0.00000,0.00000,20.95507,1.00000,0.00000
371,0.00000,0.00000,21.19438,1.00000,0.00000
372,0.00000,0.00000,20.83095,1.00000,0.00000
373,0.00000,0.00000,20.24050,1.00000,0.00000
374,0.00000,0.00000,20.54009,1.00000,0.00000
375,0.00000,0.00000,20.30594,1.00000,0.00000
376,0.00000,0.00000,21.02642,1.00000,0.00000
377,0.00000,0.00000,21.42906,1.00000,0.00000
378,0.00000,0.00000,21.07846,1.00000,0.00000
379,0.00000,0.00000,20.73296,1.00000,0.00000
380,0.00000,0.00000,20.79181,1.00000,0.00000
381,0.00000,0.00000,21.14826,1.00000,0.00000
382,0.00000,0.00000,20.96043,1.00000,0.00000
383,0.00000,0.00000,20.57327,1.00000,0.00000
384,0.00000,0.00000,21.21955,1.00000,0.00000
385,0.00000,0.00000,20.59449,1.00000,0.00000
386,0.00000,0.00000,20.91947,1.00000,0.00000
387,0.00000,0.00000,20.41883,1.00000,0.00000
388,0.00000,0.00000,20.59919,1.00000,0.00000
389,0.00000,0.00000,20.92962,1.00000,0.00000
390,0.00000,0.00000,21.14866,1.00000,0.00000
391,0.00000,0.00000,21.27613,1.00000,0.00000
392,0.00000,0.00000,21.05423,1.00000,0.00000
393,0.00000,0.00000,21.00527,1.00000,0.00000
394,0.00000,0.00000,20.68635,1.00000,0.00000
395,0.00000,0.00000,20.52179,1.00000,0.00000
396,0.00000,0.00000,21.63727,1.00000,0.00000
397,0.00000,0.00000,20.20636,1.00000,0.00000
398,0.00000,0.00000,21.21544,1.00000,0.00000
399,0.00000,0.00000,21.26853,1.00000,0.00000
400,0.00000,0.00000,20.80421,1.00000,0.00000
401,0.00000,0.00000,21.45102,1.00000,0.00000
402,0.00000,0.00000,21.02207,1.00000,0.00000
403,0.00000,0.00000,21.18784,1.00000,0.00000
404,0.00000,0.00000,21.00279,1.00000,0.00000
405,0.00000,0.00000,20.63583,1.00000,0.00000
406,0.00000,0.00000,21.21436,1.00000,0.00000
407,0.00000,0.00000,21.05459,1.00000,0.00000
408,0.00000,0.00000,20.51525,1.00000,0.00000
409,0.00000,0.00000,21.11570,1.00000,0.00000
410,0.00000,0.00000,21.69531,1.00000,0.00000
411,0.00000,0.00000,21.76724,1.00000,0.00000
412,0.00000,0.00000,22.20152,1.00000,0.00000
413,0.00000,0.00000,21.18306,1.00000,0.00000
414,0.00000,0.00000,21.19553,1.00000,0.00000
415,0.00000,0.00000,21.56362,1.00000,0.00000
416,0.00000,0.00000,21.61234,1.00000,0.00000
417,0.00000,0.00000,21.20528,1.00000,0.00000
418,0.00000,0.00000,21.29456,1.00000,0.00000
419,0.00000,0.00000,21.23392,1.00000,0.00000
420,0.00000,0.00000,20.68285,1.00000,0.00000
421,0.00000,0.00000,22.14145,1.00000,0.00000
422,0.00000,0.00000,21.44341,1.00000,0.00000
423,0.00000,0.00000,21.34427,1.00000,0.00000
424,0.00000,0.00000,22.23415,1.00000,0.00000
425,0.00000,0.00000,21.98669,1.00000,0.00000
426,0.00000,0.00000,21.97317,1.00000,0.00000
427,0.00000,0.00000,22.04170,1.00000,0.00000
428,0.00000,0.00000,22.32481,1.00000,0.00000
429,0.00000,0.00000,20.97816,1.00000,0.00000
430,0.00000,0.00000,21.18768,1.00000,0.00000
431,0.00000,0.00000,22.05650,1.00000,0.00000
432,0.00000,0.00000,21.56657,1.00000,0.00000
433,0.00000,0.00000,21.43084,1.00000,0.00000
434,0.00000,0.00000,21.84020,1.00000,0.00000
435,0.00000,0.00000,22.26696,1.00000,0.00000
436,0.00000,0.00000,22.42369,1.00000,0.00000
437,0.00000,0.00000,21.80907,1.00000,0.00000
438,0.00000,0.00000,21.75881,1.00000,0.00000
439,0.00000,0.00000,22.21312,1.00000,0.00000
440,0.00000,0.00000,21.81351,1.00000,0.00000
441,0.00000,0.00000,22.34590,1.00000,0.00000
442,0.00000,0.00000,21.60017,1.00000,0.00000
443,0.00000,0.00000,21.95377,1.00000,0.00000
444,0.00000,0.00000,21.62306,1.00000,0.00000
445,0.00000,0.00000,21.62338,1.00000,0.00000
446,0.00000,0.00000,21.65433,1.00000,0.00000
447,0.00000,0.00000,21.85080,1.00000,0.00000
448,0.00000,0.00000,21.92668,1.00000,0.00000
449,0.00000,0.00000,21.82590,1.00000,0.00000
450,0.00000,0.00000,21.73166,1.00000,0.00000
451,0.00000,0.00000,22.15542,1.00000,0.00000
452,0.00000,0.00000,22.47803,1.00000,0.00000
453,0.00000,0.00000,22.35080,1.00000,0.00000
454,0.00000,0.00000,21.64866,1.00000,0.00000
455,0.00000,0.00000,21.79875,1.00000,0.00000
456,0.00000,0.00000,22.03458,1.00000,0.00000
457,0.00000,0.00000,22.80226,1.00000,0.00000
458,0.00000,0.00000,21.93682,1.00000,0.00000
459,0.00000,0.00000,22.26547,1.00000,0.00000
460,0.00000,0.00000,22.04245,1.00000,0.00000
461,0.00000,0.00000,22.46990,1.00000,0.00000
462,0.00000,0.00000,21.92693,1.00000,0.00000
463,0.00000,0.00000,21.90568,1.00000,0.00000
464,0.00000,0.00000,22.70493,1.00000,0.00000
465,0.00000,0.00000,21.16084,1.00000,0.00000
466,0.00000,0.00000,21.60809,1.00000,0.00000
467,0.00000,0.00000,22.24884,1.00000,0.00000
468,0.00000,0.00000,22.41113,1.00000,0.00000
469,0.00000,0.00000,22.29130,1.00000,0.00000
470,0.00000,0.00000,22.49397,1.00000,0.00000
471,0.00000,0.00000,22.47124,1.00000,0.00000
472,0.00000,0.00000,22.49289,1.00000,0.00000
473,0.00000,0.00000,21.94026,1.00000,0.00000
474,0.00000,0.00000,22.83648,1.00000,0.00000
475,0.00000,0.00000,22.65957,1.00000,0.00000
476,0.00000,0.00000,22.47183,1.00000,0.00000
477,0.00000,0.00000,22.34699,1.00000,0.00000
478,0.00000,0.00000,22.81377,1.00000,0.00000
479,0.00000,0.00000,22.89189,1.00000,0.00000
480,0.00000,0.00000,22.88616,1.00000,0.00000
481,0.00000,0.00000,21.97999,1.00000,0.00000
482,0.00000,0.00000,22.46779,1.00000,0.00000
483,0.00000,0.00000,22.99157,1.00000,0.00000
484,0.00000,0.00000,22.66892,1.00000,0.00000
485,0.00000,0.00000,22.66734,1.00000,0.00000
486,0.00000,0.00000,22.89096,1.00000,0.00000
487,0.00000,0.00000,22.85673,1.00000,0.00000
488,0.00000,0.00000,22.55268,1.00000,0.00000
489,0.00000,0.00000,22.52569,1.00000,0.00000
490,0.00000,0.00000,22.88363,1.00000,0.00000
491,0.00000,0.00000,22.12414,1.00000,0.00000
492,0.00000,0.00000,22.82965,1.00000,0.00000
493,0.00000,0.00000,22.95959,1.00000,0.00000
494,0.00000,0.00000,22.75834,1.00000,0.00000
495,0.00000,0.00000,23.11022,1.00000,0.00000
496,0.00000,0.00000,22.33274,1.00000,0.00000
497,0.00000,0.00000,23.12169,1.00000,0.00000
498,0.00000,0.00000,22.91273,1.00000,0.00000
499,0.00000,0.00000,23.33571,1.00000,0.00000
500,0.00000,0.00000,22.53623,1.00000,0.00000
501,0.00000,0.00000,23.08325,1.00000,0.00000
502,0.00000,0.00000,22.72163,1.00000,0.00000
503,0.00000,0.00000,23.03740,1.00000,0.00000
504,0.00000,0.00000,22.95316,1.00000,0.00000
505,0.00000,0.00000,22.54787,1.00000,0.00000
506,0.00000,0.00000,22.61049,1.00000,0.00000
507,0.00000,0.00000,23.31322,1.00000,0.00000
508,0.00000,0.00000,22.81045,1.00000,0.00000
509,1.00000,0.00000,22.60715,1.00000,0.00000
510,1.00000,0.00000,23.59762,1.00000,0.00000
511,1.00000,0.00000,22.80628,1.00000,0.00000
512,1.00000,0.00000,22.75934,1.00000,0.00000
513,1.00000,0.00000,22.62215,1.00000,0.00000
514,1.00000,0.00000,23.32877,1.00000,0.00000
515,1.00000,0.00000,22.44909,1.00000,0.00000
